2024-08-30 10:25:26.192866,48.26214198165033,51.83476802960663,47.88045788203974,49.99425799847235,84
2024-08-30 10:25:27.199127,46.787219464608434,49.54776641796593,40.33134200148532,47.94190885560025,21
2024-08-30 10:25:28.201085,32.30239734851541,35.70657281133443,29.299464684801233,35.25968733803965,994
2024-08-30 10:25:29.202977,41.5251337228028,43.51719196452511,37.02571466192051,37.66533573327214,314
2024-08-30 10:25:30.204913,76.93131119300617,79.99067883574486,72.75588657105556,74.86463325312768,267
2024-08-30 10:25:31.206938,44.029000959129625,45.001864263398936,42.458755339313676,44.710799038525,901
2024-08-30 10:25:32.210626,87.45795618003395,95.34986293597387,78.41108869340243,85.91229558870013,345
2024-08-30 10:25:33.212559,80.88392232401924,85.13836781830011,77.79479065064854,84.83838211884334,726
2024-08-30 10:25:34.214805,16.81651657252432,23.965407991547732,9.066739862718919,9.73128487679983,39
2024-08-30 10:25:35.216503,22.441452629353307,30.546413492749217,14.229564895779312,14.378999357009318,179
2024-08-30 10:25:36.218260,65.38913239959459,75.25711815414738,63.35608216025102,69.00032735834277,782
2024-08-30 10:25:37.219842,47.763530179675485,51.19043544465656,39.83454163185721,50.68732016460497,453
2024-08-30 10:25:38.221923,11.5858956671668,11.838873832255747,2.737505291960993,6.2989600117258036,922
2024-08-30 10:25:39.223588,44.35419199917209,53.556813858345436,42.74604994851715,53.52425358578036,51
2024-08-30 10:25:40.225364,18.1878207810649,20.365064733494407,17.482492444131022,18.380275094122062,488
2024-08-30 10:25:41.226883,26.94029787948852,29.844548151624334,19.096203033760403,22.431276400717234,932
2024-08-30 10:25:42.228712,5.94256646248078,15.541669885605321,1.402160341775006,8.66344307280639,942
2024-08-30 10:25:43.230263,37.51726553527737,43.11350603133272,29.300585230204444,40.86707210255249,488
2024-08-30 10:25:44.233210,86.02163000536228,91.546430870816,83.75205765916635,91.0673969691062,442
2024-08-30 10:25:45.235334,55.369074934968296,59.385353837499885,50.29163976775089,54.70671898499522,508
2024-08-30 10:25:46.237801,69.93279379066725,72.07721328976083,68.82661483218219,71.91390382939093,690
2024-08-30 10:25:47.240418,55.35717665227901,64.11224949000034,52.54332741693517,55.82056079553813,457
2024-08-30 10:25:48.242225,60.99666017062461,63.54515633443552,54.273487306967496,56.83309727169808,266
2024-08-30 10:25:49.244258,79.64411737695966,84.90902150021445,78.57511018191832,80.45503459333536,6
2024-08-30 10:25:50.245868,23.174005837304477,24.509829672268634,22.33070562475766,22.675397905080985,860
2024-08-30 10:25:51.247699,1.553067720778445,8.104577212727474,-2.469280054275315,-1.27501886258218,515
2024-08-30 10:25:52.249627,5.5229482753236585,11.721831356803008,-3.9892625152347687,10.367312608245244,112
2024-08-30 10:25:53.251512,83.32275385701115,84.75025412763392,82.12345419919302,84.3211360638839,909
2024-08-30 10:25:54.253453,29.07114442926485,33.64983215847049,27.40402658117414,30.685768602869903,663
